frame_index,material_id,formula,n_atoms,ref_bec_asr_max_abs,pred_bec_asr_max_abs
1310,mp-1385807,Ca3Fe2N4,9,1.999999999946489e-05,5.00000000069889e-07
1384,mp-1205641,P4Pt2Rb4,10,1.999999999946489e-05,3.00000000119649e-07
231,mp-644494,H8Pd2Rb4,14,1.999999999940938e-05,1.5999999947169385e-07
1136,mp-1206881,Li2S4Ta2,8,1.9999999999242846e-05,6.000000003503203e-07
798,mp-1540935,Ge3I6,9,1.9999999999242846e-05,3.599999989223335e-07
1446,mp-862670,C6Co2N6Sr6,20,1.9999999999242846e-05,4.6999999714358864e-07
670,mp-1223855,HgK2SnTe4,8,1.9999999999242846e-05,1.8999999928936973e-07
171,mp-1025377,Ag2CdI4,7,1.9999999999242846e-05,1.300000003201518e-07
485,mp-1019378,Al3GaN4,8,1.9999999999242846e-05,9.699999976575668e-07
1159,mp-643061,H14Mg6Re2,22,1.9999999999242846e-05,1.4499999989592283e-06
1171,mp-1029313,N2Na2Ru2,6,1.9999999999242846e-05,4.800000001914384e-07
1240,mp-1207448,Pt6Sb8Zr6,20,1.9999999999242846e-05,1.7000000021027972e-06
410,mp-570971,Ga6N10Sr6,22,1.9999999998798756e-05,7.100000023463338e-07
1334,mp-675436,O14Sm4Zr4,22,1.9999999998354667e-05,2.8800000078099686e-06
1386,mp-1213704,Cs6Li2Pb8,16,1.9999999998354667e-05,6.300000004455519e-07
392,mp-4044,Ag4Er4Se8,16,1.9999999998354667e-05,9.599999972742523e-07
405,mp-1118832,Ca4N4W2,10,1.9999999998354667e-05,4.2000000011199745e-07
1438,mp-561243,Cl3Cu3O6Sr6,18,1.9999999998132623e-05,1.2799999986601307e-06
520,mp-29898,Au8S6Tl4,18,1.9999999997688533e-05,4.999999994037552e-07
1241,mp-1212441,Hf6Ni6Sb8,20,1.999999999757751e-05,9.700000023205035e-07
1432,mp-756581,Li2Nd2O12Ti4,20,1.999999999746649e-05,5.459999996126896e-06
1347,mp-1029469,N8Sn4Zn4,16,1.999999999746649e-05,4.799999997473492e-07
715,mp-571189,Cu2Hf4Na2Se10,18,1.99999999970224e-05,5.610000002764792e-06
1113,mp-23336,Cl9Cs3Mn3,15,1.99999999970224e-05,3.199999993874769e-07
1395,mp-34501,Co4Fe8O16,28,1.9999999996800355e-05,2.1499999980356677e-06
1456,mp-12491,Cd2Cs2La2Te6,12,1.999999999657831e-05,3.599999995884673e-07
584,mp-1178405,Cs4Hf2O6,12,1.999999999657831e-05,1.4299999993028223e-06
682,mp-12485,Na2S14Si2Sm6,24,1.999999999657831e-05,1.089999999370761e-06
425,mp-29513,Cs4F28Xe4,36,1.9999999995246043e-05,1.3399999954089026e-06
1225,mp-4974,La4O14Zr4,22,1.9999999994801954e-05,8.07999999308251e-06
187,mp-1104183,Bi4Mn2Se8,14,1.9999999993913775e-05,1.4100000007566393e-06
957,mp-1210700,Mn2Sb4Se8,14,1.000000000672685e-05,9.600000026033229e-07
697,mp-1205833,Ba2NbO6Rh,10,1.0000000004950493e-05,1.6599999987931824e-06
8,mp-1016069,Cr4N8,12,1.0000000003174137e-05,3.699999999717818e-06
640,mp-1216579,BiSbTe4Tl2,8,1.0000000003174137e-05,1.6700000005087645e-06
1313,mp-18938,Mo2O8Tl4,14,1.0000000001841869e-05,5.999999999062311e-07
696,mp-1205825,Ba2MgMoO6,10,1.0000000001841869e-05,1.910000000382439e-06
18,mp-542812,Ga6Te6,12,1.0000000001841869e-05,4.900000003527083e-07
673,mp-7060,La2O2P2Zn2,8,1.000000000139778e-05,1.9599999983022087e-06
642,mp-1218189,CrLaO4Sr,7,1.0000000001175735e-05,3.2199999999704687e-06
199,mp-582549,In4Te10,14,1.000000000095369e-05,3.599999996994896e-07
1016,mp-34380,HoO4Ta,6,1.000000000095369e-05,2.1499999993679353e-06
1018,mp-1539667,Cl6Cs2Pb2,10,1.000000000095369e-05,2.199999997731794e-07
326,mp-1101917,Bi4SnTe7,12,1.000000000095369e-05,1.1800000021544577e-06
938,mp-561672,Cs4IrO4,9,1.0000000000731646e-05,9.400000007264708e-07
1427,mp-1399089,MoO6WZn2,10,1.0000000000731646e-05,3.2499999993440554e-06
607,mp-7608,Li2O2Pd,5,1.0000000000509601e-05,7.100000001258877e-07
996,mp-755100,Cs2NiO2,5,1.0000000000509601e-05,2.9000000068002407e-07
797,mp-985829,HfS2,3,1.0000000000509601e-05,1.1899999994291477e-06
486,mp-1019740,B3GaN4,8,1.0000000000509601e-05,2.5100000000666256e-06
997,mp-755756,O2TeY2,5,1.0000000000509601e-05,7.099999996817985e-07
1091,mp-996994,AuFeO2,4,1.0000000000509601e-05,1.1900000003173261e-06
600,mp-1069706,K2PdSe2,5,1.0000000000509601e-05,1.199999997147927e-07
976,mp-1219132,Mo2Re4Se8,14,1.0000000000509601e-05,5.199999999483396e-07
240,mp-7232,Cs2HgO2,5,1.0000000000509601e-05,3.600000004766457e-07
1093,mp-999265,RbS2Y,4,1.0000000000509601e-05,4.700000000301685e-07
1255,mp-1100408,RhSnTa,3,1.0000000000509601e-05,4.800000006355276e-07
1246,mp-1209302,Cl6Rb2Tc,9,1.0000000000509601e-05,2.600000005292813e-07
309,mp-1014244,N2ZnZr,4,1.0000000000509601e-05,9.599999994946984e-07
1312,mp-1218560,PbS4Sr3,8,1.0000000000509601e-05,7.20000000065113e-07
707,mp-1217825,S2Se2TaTl3,8,1.0000000000509601e-05,3.4000000059819513e-07
208,mp-689140,O8Pb2W2,12,1.0000000000509601e-05,9.60000000826966e-07
194,mp-656887,Ni3O4,7,1.0000000000509601e-05,1.0800000005417587e-06
57,mp-1018040,Mg2Se2,4,1.0000000000509601e-05,2.299999999344493e-07
9,mp-1217322,Se3Te3,6,1.0000000000287557e-05,4.6999999953056815e-07
677,mp-1008506,HBaGaSi,4,1.0000000000287557e-05,2.400000003177638e-07
1436,mp-1443834,Ca2O6TaW,10,1.0000000000232045e-05,2.3899999987975207e-06
277,mp-623024,CdF6Ti,8,1.0000000000176534e-05,7.599999991558803e-07
615,mp-998560,Cl3InSn,5,1.0000000000176534e-05,3.3000000032590293e-07
1441,mp-1219274,NbNi2ScSn2,6,1.0000000000176534e-05,3.499999994271974e-07
1119,mp-35308,CCuN,3,1.0000000000065512e-05,1.3999999992631018e-07
308,mp-1001780,CuLuS2,4,1.0000000000065512e-05,4.699999993640347e-07
234,mp-19252,K2NiO2,5,1.0000000000065512e-05,7.299999995602491e-07
1275,mp-30390,AuHoSn,3,1.0000000000065512e-05,2.300000001564939e-07
604,mp-22313,Na2O2Pt,5,1.0000000000065512e-05,3.500000000933312e-07
1451,mp-865269,Cu2Pb2Se6Tm2,12,1.0000000000065512e-05,1.0700000014907118e-06
804,mp-27396,Cl2Ni,3,1.0000000000065512e-05,1.8000000012730055e-07
170,mp-996995,AgMnO2,4,1.0000000000065512e-05,5.900000001890504e-07
1070,mp-1205863,F6Rb2Re,9,1.0000000000065512e-05,4.599999998688986e-07
1303,mp-961693,AuInZr,3,1.0000000000065512e-05,1.8000000023832285e-07
567,mp-756340,CrO4Ta,6,1.0000000000065512e-05,1.8999999999991246e-06
678,mp-1018093,HCaGaGe,4,1.0000000000065512e-05,4.799999999693938e-07
270,mp-1400616,F6WZn,8,1.0000000000065512e-05,1.1400000006211997e-06
364,mp-976876,C2K2Pt,5,1.0000000000065512e-05,4.799999998583715e-07
375,mp-1094066,AgS2Sc,4,1.0000000000065512e-05,6.000000003503203e-07
377,mp-29643,AsCuSe2,4,1.0000000000065512e-05,3.200000001993275e-07
723,mp-1223893,AgGeInSe4,7,1.0000000000065512e-05,7.800000003665986e-07
771,mp-22885,F2Xe,3,1.0000000000065512e-05,3.499999999823089e-07
651,mp-1219557,CuMnRbS2,5,1.0000000000065512e-05,4.1999999966790824e-07
522,mp-1226891,Cd3I3P,7,1.0000000000065512e-05,1.5999999991578306e-07
818,mp-1023935,MoTe2,3,1.0000000000065512e-05,1.200000001588819e-07
1391,mp-1206350,K2PdTe2,5,1.0000000000065512e-05,3.500000000933312e-07
104,mp-1180635,La2O3,5,1.0000000000065512e-05,7.000000006307516e-07
56,mp-567677,GeI2,3,1.0000000000065512e-05,1.4999999997655777e-07
691,mp-15572,Al2As8Ca6Na6,22,1.0000000000056838e-05,1.239999998681185e-06
1440,mp-1217120,FeNiSb2Ti2,6,1.0000000000051634e-05,8.299999993965912e-07
531,mp-3606,Mn4N8Si4,16,1.000000000002041e-05,1.169999999106608e-06
76,mp-1027525,Mo4S8,12,1.0000000000010868e-05,1.8000000112650127e-07
1170,mp-29196,CAuN,3,1.0000000000010001e-05,9.000000000813912e-08
621,mp-35907,La5Te8Tl,14,1.0000000000010001e-05,7.200000040619159e-07
606,mp-510076,Au5O2Rb7,14,1.0000000000010001e-05,4.600000003129878e-07
1092,mp-996996,AuCrO2,4,1.000000000000393e-05,9.300000001211117e-07
614,mp-1221515,MnSe5Zn4,10,1.0000000000003062e-05,2.5999999908599136e-07
211,mp-1009828,CBaSi,3,1.0000000000001327e-05,4.700000000301685e-07
1067,mp-1069695,Bi2Mg2Sr,5,1.000000000000046e-05,2.299999999344493e-07
1433,mp-549589,As2La2O2Zn2,8,1.0000000000000135e-05,7.000000010748408e-07
166,mp-753670,CaI4Pb,6,1.0000000000000053e-05,2.299999992683155e-07
353,mp-999472,LaNaSe2,4,1.0000000000000026e-05,1.200000001588819e-07
796,mp-971787,Br2V,3,1.0000000000000026e-05,5.999999996841865e-08
1056,mp-1023941,MoTe4W,6,1.0000000000000026e-05,1.4000000003733248e-07
1298,mp-924130,NiSnTi,3,1.0000000000000026e-05,3.600000000325565e-07
681,mp-978852,HGaSnSr,4,1.0000000000000026e-05,4.700000000301685e-07
55,mp-1023936,Se2W,3,1.0000000000000026e-05,1.8000000001627825e-07
1133,mp-1079772,Ca2In4P4,10,1.0000000000000026e-05,8.400000002239949e-07
1057,mp-1023954,MoS4W,6,1.0000000000000026e-05,3.299999998818137e-07
360,mp-753946,CoLiS2,4,1.0000000000000026e-05,3.29999999992836e-07
641,mp-1025276,AlNO3Sm2,7,1.000000000000002e-05,1.429999998858733e-06
602,mp-1070498,PtRb2Te2,5,1e-05,1.199999999368373e-07
856,mp-1018138,I2V,3,1e-05,1.299999999870849e-07
955,mp-1017534,CdSe2Zn,4,9.999999999999999e-06,7.20000000065113e-07
1054,mp-1014251,HfN2Zn,4,9.999999999999999e-06,9.599999994946984e-07
954,mp-1008556,AlGaN2,4,9.999999999999999e-06,2.399999998736746e-07
1439,mp-978847,HGaGeSr,4,9.999999999999986e-06,9.499999999995623e-07
819,mp-1018100,Al2Sb2,4,9.999999999999918e-06,2.399999998736746e-07
268,mp-866311,Bi3BrO4,8,9.999999999999593e-06,2.4999999759245384e-07
817,mp-1023926,Te2W,3,9.999999999999593e-06,3.49999999649242e-07
743,mp-995393,Li2S8,10,9.999999999996123e-06,9.999999997511999e-08
440,mp-27125,Cl8MnNa6,15,9.999999999996123e-06,2.199999994401125e-07
527,mp-988996,As2Fe2Sb2,6,9.999999999968368e-06,9.600000017151444e-07
718,mp-1221146,Na4PbSe6Si2,13,9.99999999995449e-06,3.0000000017516015e-07
601,mp-1070356,PdRb2Te2,5,9.99999999995449e-06,1.7999999979423364e-07
1251,mp-1008858,BiNdPd,3,9.999999999843467e-06,7.099999999038431e-07
54,mp-1023934,MoSe2,3,9.999999999843467e-06,2.299999999344493e-07
1102,mp-1065514,Te2TlY,4,9.999999999621423e-06,3.500000005374204e-07
183,mp-971712,CdS2Zn,4,9.999999999621423e-06,7.199999998430684e-07
367,mp-1067744,Se2TlY,4,9.999999999621423e-06,2.499999998128999e-07
163,mp-30240,Ca2CoO3,6,9.999999999177334e-06,2.6000000000192536e-07
650,mp-9077,Be4Nd4O14Si2,24,9.99999999518053e-06,4.409999994958724e-06
1422,mp-20778,Be4Dy4Ge2O14,24,9.99999999318213e-06,1.539999996635899e-06
1344,mp-1030663,Cs16N32Nb16,64,5.773159728050814e-14,2.0799999995643748e-06
525,mp-1029572,Ca16N32Ti16,64,3.8191672047105385e-14,1.7200000073103183e-06
1193,mp-865278,Al4Nb4Os8,16,1.5987211554602254e-14,4.289999993467575e-06
253,mp-29826,C8N16Zn8,32,9.325873406851315e-15,1.4500000027339865e-06
1167,mp-29379,Bi4K12Te12,28,8.881784197001252e-15,2.2999999660378023e-07
952,mp-606393,Br12Nb4O4,20,6.217248937900877e-15,1.3599999997282453e-06
874,mp-28029,P12Tc4,16,5.773159728050814e-15,2.9299999990684e-06
230,mp-28365,Au4Na12O8,24,4.440892098500626e-15,1.4999999999876223e-06
1348,mp-1245535,Cd4Ge4N8,16,4.440892098500626e-15,1.920000001653932e-06
420,mp-1102430,Ir4Sb4Te4,12,3.552713678800501e-15,9.599999968301631e-07
1166,mp-1227372,Bi4Ir4Te4,12,3.552713678800501e-15,4.799999997473492e-07
1356,mp-1095603,As4Se4Y4,12,3.552713678800501e-15,3.5000000142559884e-07
1248,mp-1208807,I12Sb4Sr12,28,3.552713678800501e-15,9.500000022200084e-07
262,mp-4008,As8Ge4Zn4,16,3.3306690738754696e-15,1.0700000003804888e-06
1164,mp-1218926,Pt4Se4Sn4,12,3.1086244689504383e-15,1.199999999368373e-06
1199,mp-865573,Er4Li8Tl4,16,2.6645352591003757e-15,6.999999999646178e-07
216,mp-1102830,S6Tl4Zr2,12,2.6645352591003757e-15,4.899999979102176e-07
1011,mp-4756,Sb8Sn4Zn4,16,2.6645352591003757e-15,8.300000002847696e-07
774,mp-1102055,As8La4,12,2.220446049250313e-15,6.400000002182438e-07
544,mp-1208879,Br4I4Sn4,12,2.220446049250313e-15,3.699999999717818e-07
424,mp-29168,Bi4Rb12Se12,28,1.7763568394002505e-15,6.900000035781062e-07
558,mp-30456,Bi4Li4Sr4,12,1.7763568394002505e-15,7.699999997612395e-07
556,mp-29238,Ag4Se4Tl4,12,1.7763568394002505e-15,4.6999999758767785e-07
672,mp-546011,As2O2Y2Zn2,8,1.7763568394002505e-15,7.80000000144554e-07
378,mp-30068,C3I3N3,9,1.3322676295501878e-15,1.200000000478596e-07
572,mp-570300,Cl12Mn4Tl4,20,1.3322676295501878e-15,5.499999990998816e-07
493,mp-961675,Ni4P4Sc4,12,1.27675647831893e-15,3.0000000050822706e-07
587,mp-1205610,Cs4P4Pd2,10,1.1102230246251565e-15,2.3999999915202963e-07
201,mp-618991,Cu8S4,12,1.1102230246251565e-15,4.400000000459592e-07
421,mp-1103228,Bi4Ir4Se4,12,9.992007221626409e-16,8.899999991429652e-07
903,mp-1009639,N4Pr4,8,8.881784197001252e-16,2.3900000005738775e-06
1256,mp-1100415,RhSbZr,3,8.881784197001252e-16,4.799999997473492e-07
451,mp-865986,Ca4Ge4Li8,16,8.881784197001252e-16,9.899999997564635e-07
716,mp-505431,As8In4K8Li4,24,8.881784197001252e-16,1.000000000139778e-06
370,mp-1220883,NaSbTe2,4,8.881784197001252e-16,4.699999998081239e-07
13,mp-1205567,Br6Y4,10,8.881784197001252e-16,6.69999999813875e-07
1300,mp-961665,Ga4Mg4Sc4,12,8.881784197001252e-16,8.999999989711682e-07
1187,mp-643002,H6Mg2Os,9,8.881784197001252e-16,1.250000000396767e-06
576,mp-974682,H8Ga4Rb4,16,8.881784197001252e-16,1.0999999883187783e-07
695,mp-18310,Ag6P12Si6Sn4,28,6.938893903907228e-16,1.7299999959252688e-06
1163,mp-1101765,Bi4Rh4Se4,12,5.273559366969494e-16,9.099999991879493e-07
1100,mp-865185,As2Be2Mg,5,4.440892098500626e-16,5.899999995229166e-07
538,mp-1029466,N4Na4Ni4,12,4.440892098500626e-16,1.679999998671633e-06
1245,mp-1185537,Cs2HgTe,4,4.440892098500626e-16,1.200000001588819e-07
1254,mp-1100405,RhScTe,3,4.440892098500626e-16,7.099999996817985e-07
481,mp-1078677,H6OsSr2,9,4.440892098500626e-16,8.600000001024455e-07
981,mp-1228809,AlReSi,3,4.440892098500626e-16,9.499999995554731e-07
679,mp-1207108,HAlBaGe,4,4.440892098500626e-16,7.100000003479323e-07
1342,mp-755689,Cl2Er2O2,6,2.220446049250313e-16,1.429999998858733e-06
1252,mp-1018118,PdSbTm,3,2.220446049250313e-16,3.600000001435788e-07
784,mp-27747,I8Pd4,12,1.1102230246251565e-16,3.29999999992836e-07
376,mp-1207095,AuPSi,3,5.551115123125783e-17,3.3000000021488063e-07
734,mp-990424,C8,8,3.469446951953614e-18,2.1999999999869346e-07
881,mp-984718,As2B2,4,2.0328790734103208e-20,5.999999996841865e-08
152,mp-614603,CsI,2,0.0,1.8000000001627825e-07
1002,mp-1009084,As4Be2Sn2,8,0.0,2.9999999998017063e-07
902,mp-1002124,CHf,2,0.0,7.100000001258877e-07
904,mp-1009820,CSn,2,0.0,4.800000001914384e-07
905,mp-1009894,CZr,2,0.0,9.600000003828768e-07
1215,mp-867249,AlFe2Ta,4,0.0,1.1999999998124622e-06
123,mp-13099,NY,2,0.0,4.800000001914384e-07
922,mp-10378,Cs3Sb,4,0.0,1.199999997147927e-07
921,mp-1000,BaTe,2,0.0,4.700000002522131e-07
488,mp-1207082,LiMgSb,3,0.0,2.399999998736746e-07
736,mp-611219,Hg,1,0.0,0.0
741,mp-1014013,P4,4,0.0,1.9000000006652584e-07
4,mp-165,Si8,8,0.0,6.000000000000154e-08
