time_ps,P_autocorr_avg,alpha_autocorr_avg
3.693399999999999750e+01,1.947187692520154986e-02,-1.593442310817069080e-02
3.693599999999999994e+01,1.993499979823375873e-02,-1.069346228803154560e-02
3.693800000000000239e+01,2.068635874992005852e-02,-5.306145827136753146e-03
3.693999999999999773e+01,2.149759682314027198e-02,6.828678726513604674e-05
3.694200000000000017e+01,2.206619824491964574e-02,5.268522775097685996e-03
3.694400000000000261e+01,2.206710409411624663e-02,1.013975830675675240e-02
3.694599999999999795e+01,2.120820821221101535e-02,1.454209825211544294e-02
3.694800000000000040e+01,1.928100272007005761e-02,1.835744772786392434e-02
3.695000000000000284e+01,1.619857868215534430e-02,2.149385511050263056e-02
3.695199999999999818e+01,1.201549381625533798e-02,2.388702996750285273e-02
3.695400000000000063e+01,6.926873660892837910e-03,2.549948111233324780e-02
3.695600000000000307e+01,1.247222706045283741e-03,2.631824161755423608e-02
3.695799999999999841e+01,-4.627759349902526610e-03,2.635212563778894027e-02
3.696000000000000085e+01,-1.027080109041992803e-02,2.562898156845503858e-02
3.696200000000000330e+01,-1.527706449572248035e-02,2.419305478110383642e-02
3.696399999999999864e+01,-1.931488920197671141e-02,2.210228033431355099e-02
3.696600000000000108e+01,-2.216604778005244747e-02,1.942552915172281180e-02
3.696800000000000352e+01,-2.374968933954989952e-02,1.624007524147401751e-02
3.696999999999999886e+01,-2.412651555329885580e-02,1.262977048317641404e-02
3.697200000000000131e+01,-2.348265208894358830e-02,8.684265659230961526e-03
3.697399999999999665e+01,-2.209595585989821559e-02,4.499256603220329678e-03
3.697599999999999909e+01,-2.029006534515869625e-02,1.772002754120087075e-04
3.697800000000000153e+01,-1.838354073810009176e-02,-4.172217335440309843e-03
3.697999999999999687e+01,-1.664197997204642718e-02,-8.432487007145808913e-03
3.698199999999999932e+01,-1.524036594513523794e-02,-1.248195763100859793e-02
3.698400000000000176e+01,-1.424107722783636738e-02,-1.619701137037249730e-02
3.698599999999999710e+01,-1.359045151103548121e-02,-1.945666763707961863e-02
3.698799999999999955e+01,-1.313385971236438916e-02,-2.214858530916057056e-02
3.699000000000000199e+01,-1.264656595199381388e-02,-2.417597817571820462e-02
3.699199999999999733e+01,-1.187536187027839717e-02,-2.546469770910834290e-02
3.699399999999999977e+01,-1.058461289357454788e-02,-2.596921292013151111e-02
3.699600000000000222e+01,-8.599813164445897426e-03,-2.567601594085302391e-02
3.699799999999999756e+01,-5.842243291251137359e-03,-2.460345841784187040e-02
3.700000000000000000e+01,-2.349538451520956448e-03,-2.279781540247556929e-02
3.700200000000000244e+01,1.721120711146878826e-03,-2.032663433493358748e-02
3.700399999999999778e+01,6.107951742328096914e-03,-1.727114216060257959e-02
3.700600000000000023e+01,1.047587916797249226e-02,-1.371966817207021308e-02
3.700800000000000267e+01,1.445995359291916624e-02,-9.763265322500380705e-03
3.700999999999999801e+01,1.771464527819347975e-02,-5.493807138243606523e-03
3.701200000000000045e+01,1.996179620366082819e-02,-1.003804180983683620e-03
3.701400000000000290e+01,2.102991949565953880e-02,3.613013914285044797e-03
3.701599999999999824e+01,2.087882252059286223e-02,8.261159922802447861e-03
3.701800000000000068e+01,1.960562405711659822e-02,1.284293317166240560e-02
3.702000000000000313e+01,1.743105946339166060e-02,1.725807543475652017e-02
3.702199999999999847e+01,1.466816823970863888e-02,2.140361235298850542e-02
3.702400000000000091e+01,1.167801335069831511e-02,2.517442246464146605e-02
3.702600000000000335e+01,8.819202223627390855e-03,2.846538312145071789e-02
3.702799999999999869e+01,6.398727018392049055e-03,3.117569383497667546e-02
3.703000000000000114e+01,4.631372153535657198e-03,3.321534368828901046e-02
3.703199999999999648e+01,3.613519662790494295e-03,3.451258232106595158e-02
3.703399999999999892e+01,3.314806371569729848e-03,3.502059020775206977e-02
3.703600000000000136e+01,3.588588207541148524e-03,3.472154529931917311e-02
3.703799999999999670e+01,4.199124826586256298e-03,3.362721990543552503e-02
3.703999999999999915e+01,4.861313924678974802e-03,3.177645157001422749e-02
3.704200000000000159e+01,5.286842024267792567e-03,2.923081703966074960e-02
3.704399999999999693e+01,5.229981599730859458e-03,2.606982041280353837e-02
3.704599999999999937e+01,4.526314798363545444e-03,2.238642859552947978e-02
3.704800000000000182e+01,3.118820146020589296e-03,1.828283670673614553e-02
3.704999999999999716e+01,1.067466935246752209e-03,1.386628175939023065e-02
3.705199999999999960e+01,-1.458925523964566201e-03,9.244748430992969293e-03
3.705400000000000205e+01,-4.207346352452265119e-03,4.523071541939521073e-03
3.705599999999999739e+01,-6.878062628466173958e-03,-1.997240718877761145e-04
3.705799999999999983e+01,-9.169364996748766150e-03,-4.831037141805551507e-03
3.706000000000000227e+01,-1.082289157000534442e-02,-9.283199642054044270e-03
3.706199999999999761e+01,-1.166282474920153633e-02,-1.347077657727660180e-02
3.706400000000000006e+01,-1.162301205670480085e-02,-1.730821275183708555e-02
3.706600000000000250e+01,-1.075781888567923020e-02,-2.070931584739507669e-02
3.706799999999999784e+01,-9.234903629969811595e-03,-2.358906370239664818e-02
3.707000000000000028e+01,-7.310788045301344629e-03,-2.586726760961543040e-02
3.707200000000000273e+01,-5.292816406951240601e-03,-2.747317624992447888e-02
3.707399999999999807e+01,-3.493208332576930222e-03,-2.835034401803994061e-02
3.707600000000000051e+01,-2.182281314361967772e-03,-2.846161401682224812e-02
3.707800000000000296e+01,-1.548133803767161917e-03,-2.779429553662635111e-02
3.707999999999999829e+01,-1.669114460580142789e-03,-2.636524278988340922e-02
3.708200000000000074e+01,-2.503297761648116352e-03,-2.422473234429137201e-02
3.708400000000000318e+01,-3.896437700753928833e-03,-2.145748619302755705e-02
3.708599999999999852e+01,-5.606832488815013602e-03,-1.817932135046102654e-02
3.708800000000000097e+01,-7.342845538895066346e-03,-1.452906821056022466e-02
3.709000000000000341e+01,-8.807050205043288199e-03,-1.065684605575868867e-02
3.709199999999999875e+01,-9.740244998050741343e-03,-6.711127863071813561e-03
3.709400000000000119e+01,-9.958825961445228261e-03,-2.827354350324130187e-03
3.709599999999999653e+01,-9.380436066724267413e-03,8.797651215277701780e-04
3.709799999999999898e+01,-8.034513811141428402e-03,4.319537051532961955e-03
3.710000000000000142e+01,-6.056585236030269728e-03,7.424686754395965621e-03
3.710199999999999676e+01,-3.667298512546097837e-03,1.014814773129752573e-02
3.710399999999999920e+01,-1.139088433440742405e-03,1.245842214338852179e-02
3.710600000000000165e+01,1.244889752126825339e-03,1.433421160243651508e-02
3.710799999999999699e+01,3.233818996570671320e-03,1.575881565652257829e-02
3.710999999999999943e+01,4.647912106445004424e-03,1.671483639340258856e-02
3.711200000000000188e+01,5.406709273646966192e-03,1.718025689902540412e-02
3.711399999999999721e+01,5.542172902238064365e-03,1.712729020674266800e-02
3.711599999999999966e+01,5.193997475322583053e-03,1.652499021924128120e-02
3.711800000000000210e+01,4.587313160799555076e-03,1.534576650044926563e-02
3.711999999999999744e+01,3.996026436515870070e-03,1.357445654023297851e-02
3.712199999999999989e+01,3.697491901451154406e-03,1.121758083788135241e-02
3.712400000000000233e+01,3.925825292766921791e-03,8.310186211582176047e-03
3.712599999999999767e+01,4.831332210979440329e-03,4.918471117031697482e-03
3.712800000000000011e+01,6.452474383270277204e-03,1.137942434127232070e-03
3.713000000000000256e+01,8.704712449257764537e-03,-2.911879671689680468e-03
3.713199999999999790e+01,1.138775085126095266e-02,-7.094898410867912265e-03
3.713400000000000034e+01,1.420999408682173046e-02,-1.126681844440366974e-02
3.713600000000000279e+01,1.682664598473182505e-02,-1.528405737568112703e-02
3.713799999999999812e+01,1.888599868007806784e-02,-1.901284256583671631e-02
3.714000000000000057e+01,2.007758588606697175e-02,-2.233790207439268274e-02
3.714200000000000301e+01,2.017552835763177996e-02,-2.516966612730471911e-02
3.714399999999999835e+01,1.907105258041236207e-02,-2.744839907297634898e-02
3.714600000000000080e+01,1.678937322886491987e-02,-2.914399775556056685e-02
3.714800000000000324e+01,1.348817455265465849e-02,-3.025126302988489363e-02
3.714999999999999858e+01,9.437382893572749884e-03,-3.078185915287014185e-02
3.715200000000000102e+01,4.982755224191327131e-03,-3.075533255910530700e-02
3.715400000000000347e+01,4.983342648729157179e-04,-3.019172939083074325e-02
3.715599999999999881e+01,-3.664966919791096990e-03,-2.910756078362763608e-02
3.715800000000000125e+01,-7.226739550985804977e-03,-2.751545282119653366e-02
3.715999999999999659e+01,-1.001272916975825059e-02,-2.542663967474500727e-02
3.716199999999999903e+01,-1.197308760972290442e-02,-2.285512761239891916e-02
3.716400000000000148e+01,-1.318054211282999183e-02,-1.982262682969500658e-02
3.716599999999999682e+01,-1.380923703752766005e-02,-1.636384134596745657e-02
3.716799999999999926e+01,-1.409828594112726326e-02,-1.253184962475568411e-02
3.717000000000000171e+01,-1.430632289151437080e-02,-8.402752989990595889e-03
3.717199999999999704e+01,-1.466452959527212406e-02,-4.078091498088538130e-03
3.717399999999999949e+01,-1.533538753486034592e-02,3.167015898381382003e-04
3.717600000000000193e+01,-1.638318701201072966e-02,4.638842138266566391e-03
3.717799999999999727e+01,-1.776035049349000347e-02,8.739248171875779042e-03
3.717999999999999972e+01,-1.931139366874022947e-02,1.247594883645979785e-02
3.718200000000000216e+01,-2.079395544153161274e-02,1.572688438577694164e-02
